Tempo(s),Tensao_Drone(N),Tensao_Rover(N),PosRoverX(m),PosRoverY(m),PosRoverZ(m),Angulo_EixoX_rover(graus),Angulo_EixoY_rover(graus),Angulo_EixoZ_rover(graus),PosDroneX(m),PosDroneY(m),PosDroneZ(m),Angulo_EixoX(graus),Angulo_EixoY(graus),Angulo_EixoZ(graus)
44.750,56.7292,69.0705,-5.4630,-0.1175,0.2934,12.5268,1.3054,12.5904,1.0919,0.0926,1.8134,86.9620,81.0915,87.1222
44.800,57.8655,59.9169,-5.4684,-0.1178,0.2935,12.5771,-0.0445,12.5771,1.0919,0.0926,1.8133,54.1204,-10.4941,54.3622
44.850,60.3222,36.0601,-5.4742,-0.1181,0.2935,6.6186,0.4057,6.6308,1.0919,0.0926,1.8133,42.9896,-7.7216,43.2889
44.900,67.6124,54.6795,-5.4797,-0.1185,0.2934,11.2711,0.1053,11.2716,1.0919,0.0926,1.8132,65.3876,44.5821,67.3385
44.950,61.4453,60.2985,-5.4850,-0.1188,0.2934,13.3174,0.2339,13.3193,1.0919,0.0926,1.8131,78.3670,-62.4724,79.1606
45.000,68.4973,58.3091,-5.4904,-0.1190,0.2935,9.8984,-1.2460,9.9735,1.0919,0.0926,1.8130,83.0396,-63.2923,83.2341
45.050,60.0352,52.7690,-5.4959,-0.1192,0.2935,9.1669,-0.9250,9.2119,1.0919,0.0926,1.8129,61.5498,29.7532,62.6351
45.100,51.7019,56.1495,-5.5013,-0.1196,0.2935,11.3272,-0.8656,11.3586,1.0919,0.0926,1.8128,55.0696,12.0352,55.3639
45.150,34.3688,61.4546,-5.5066,-0.1199,0.2935,11.0274,-1.2837,11.0982,1.0919,0.0926,1.8127,78.2758,28.4788,78.3474
45.200,60.2836,68.7224,-5.5119,-0.1203,0.2935,16.1735,-0.5410,16.1816,1.0919,0.0926,1.8127,86.5313,11.2650,86.5315
45.250,73.6463,60.7413,-5.5170,-0.1206,0.2934,12.1036,-0.3529,12.1085,1.0919,0.0926,1.8126,80.1846,53.7185,80.4415
45.300,62.4036,47.5008,-5.5226,-0.1209,0.2934,8.4097,0.2500,8.4133,1.0919,0.0926,1.8125,61.1721,-41.8719,63.7295
45.350,57.2896,57.9186,-5.5280,-0.1211,0.2934,10.3823,0.6493,10.4017,1.0919,0.0926,1.8124,60.2492,25.9049,61.1567
45.400,50.8116,58.6310,-5.5333,-0.1214,0.2934,12.1102,-0.4789,12.1191,1.0919,0.0926,1.8123,63.1854,14.9621,63.3934
45.450,74.7667,68.2342,-5.5385,-0.1217,0.2934,12.0372,-0.3981,12.0434,1.0919,0.0926,1.8122,82.3745,29.3103,82.3957
45.500,67.1047,50.4527,-5.5439,-0.1221,0.2934,9.5791,0.1449,9.5802,1.0919,0.0926,1.8122,71.3732,-16.9852,71.4645
45.550,51.8436,64.2853,-5.5492,-0.1224,0.2934,11.9714,-0.2849,11.9746,1.0919,0.0926,1.8121,68.3258,18.7499,68.5026
45.600,38.8581,63.0887,-5.5545,-0.1227,0.2934,12.4981,0.3205,12.5020,1.0919,0.0926,1.8120,68.1669,26.3804,68.5472
45.650,63.8319,45.0720,-5.5600,-0.1230,0.2934,9.8090,-0.4034,9.8169,1.0919,0.0926,1.8119,74.6736,57.6102,75.8781
45.700,69.8333,58.2149,-5.5654,-0.1234,0.2934,11.7936,0.0441,11.7937,1.0919,0.0926,1.8118,81.7808,11.4143,81.7842
45.750,51.2078,64.0021,-5.5706,-0.1238,0.2934,12.0401,-0.7400,12.0615,1.0919,0.0926,1.8118,65.5510,6.3029,65.5781
45.800,55.2697,61.1707,-5.5759,-0.1240,0.2934,12.3519,-0.4522,12.3597,1.0919,0.0926,1.8117,82.9700,-70.2678,83.3484
45.850,71.6234,46.1401,-5.5814,-0.1243,0.2933,9.4084,-0.9619,9.4557,1.0919,0.0926,1.8116,89.9460,85.2933,89.9460
45.900,51.0397,64.3274,-5.5868,-0.1246,0.2934,11.7390,1.0563,11.7838,1.0919,0.0926,1.8116,50.0148,4.6709,50.0809
45.950,75.2010,62.0619,-5.5921,-0.1248,0.2935,11.8451,0.0103,11.8451,1.0919,0.0926,1.8115,64.9227,-11.1082,65.0150
46.000,43.1941,62.4391,-5.5975,-0.1251,0.2934,13.3797,0.3697,13.3844,1.0919,0.0926,1.8114,63.4864,29.2979,64.3399
46.050,61.2674,44.8540,-5.6031,-0.1254,0.2935,8.6039,0.0647,8.6041,1.0919,0.0926,1.8114,69.4150,17.2770,69.5425
46.100,68.5446,56.8757,-5.6086,-0.1258,0.2935,11.9250,-1.2516,11.9868,1.0919,0.0926,1.8113,63.2970,31.4812,64.3252
46.150,71.5422,64.5656,-5.6138,-0.1261,0.2935,12.1210,0.4997,12.1307,1.0919,0.0926,1.8113,56.1828,-37.7193,59.2564
46.200,59.4025,59.4136,-5.6192,-0.1263,0.2935,12.2067,0.2647,12.2094,1.0919,0.0926,1.8112,62.1098,27.7837,62.9873
46.250,64.0891,56.2270,-5.6246,-0.1267,0.2935,10.5330,-0.6686,10.5532,1.0919,0.0926,1.8112,80.9195,65.6213,81.4286
46.300,44.1366,45.7610,-5.6303,-0.1272,0.2935,10.0397,-0.2900,10.0437,1.0919,0.0926,1.8111,70.3052,-27.8751,70.6231
46.350,52.6395,58.5919,-5.6357,-0.1277,0.2935,12.0129,-0.4109,12.0195,1.0919,0.0926,1.8111,96.9301,-156.0016,96.9201
46.400,66.3489,58.9104,-5.6411,-0.1281,0.2935,12.5314,0.5597,12.5431,1.0919,0.0926,1.8110,56.6695,-17.8526,57.2441
46.450,68.3592,49.0463,-5.6465,-0.1285,0.2935,9.5057,-1.0398,9.5603,1.0919,0.0926,1.8110,72.6785,25.6832,72.8588
46.500,56.5739,67.0121,-5.6519,-0.1289,0.2935,14.5977,0.7114,14.6136,1.0919,0.0925,1.8109,93.2876,97.6244,93.0217
46.550,48.9434,58.3837,-5.6572,-0.1291,0.2936,10.7211,-1.2627,10.7918,1.0919,0.0925,1.8109,77.7217,63.4306,78.7143
46.600,74.0694,56.7130,-5.6627,-0.1293,0.2936,10.2784,0.5760,10.2938,1.0919,0.0925,1.8109,97.3059,142.6536,97.2715
46.650,59.4693,63.1454,-5.6680,-0.1296,0.2936,11.2524,-0.6712,11.2713,1.0919,0.0925,1.8109,64.6681,-46.4441,67.0345
46.700,41.1120,57.7673,-5.6735,-0.1298,0.2936,10.6977,-0.0885,10.6981,1.0919,0.0925,1.8109,59.0953,38.1275,61.5519
46.750,62.4353,68.2881,-5.6788,-0.1301,0.2936,13.4370,0.5972,13.4493,1.0919,0.0925,1.8109,55.3860,16.9635,55.9646
46.800,55.5418,67.1599,-5.6840,-0.1304,0.2936,11.9099,-1.6516,12.0175,1.0919,0.0925,1.8108,42.8386,32.4130,48.3365
46.850,59.3838,48.3092,-5.6896,-0.1308,0.2936,10.1577,-0.3860,10.1648,1.0919,0.0925,1.8108,91.5059,-108.7473,91.5014
46.900,69.0125,61.5060,-5.6950,-0.1312,0.2936,11.6141,-0.8670,11.6447,1.0919,0.0925,1.8109,76.7383,54.6846,77.3941
46.950,35.4217,49.7837,-5.7004,-0.1315,0.2935,10.2046,0.5442,10.2185,1.0919,0.0926,1.8108,55.1356,-15.7685,55.6441
47.000,62.1025,67.1269,-5.7057,-0.1319,0.2935,13.5311,-0.6111,13.5439,1.0919,0.0926,1.8109,61.8391,-42.9367,64.3977
47.050,70.0529,55.3290,-5.7111,-0.1322,0.2935,11.9898,-0.0277,11.9898,1.0919,0.0926,1.8109,90.2336,-91.0041,90.2275
47.100,70.7963,58.0222,-5.7165,-0.1326,0.2935,10.8376,-0.5607,10.8514,1.0919,0.0926,1.8108,48.5421,-30.2976,51.8678
47.150,54.5514,45.1002,-5.7220,-0.1330,0.2934,8.8596,0.6090,8.8798,1.0919,0.0927,1.8108,88.2230,-78.0515,88.2418
47.200,66.7873,49.0275,-5.7275,-0.1334,0.2934,10.1246,-0.9368,10.1661,1.0919,0.0927,1.8108,49.3360,-22.9839,51.0918
47.250,67.9143,52.3905,-5.7330,-0.1338,0.2934,10.6140,-1.0547,10.6639,1.0919,0.0927,1.8107,52.2883,39.3723,56.8602
47.300,63.9797,45.9543,-5.7385,-0.1342,0.2934,9.2919,0.1104,9.2925,1.0919,0.0927,1.8107,73.3145,47.8983,74.1192
47.350,67.7769,61.2329,-5.7439,-0.1347,0.2934,13.4076,-3.7978,13.8983,1.0919,0.0927,1.8107,53.0854,39.5064,57.4362
47.400,52.1195,75.8400,-5.7490,-0.1350,0.2935,14.3782,-0.0247,14.3782,1.0919,0.0926,1.8107,78.3447,-28.7227,78.4165
47.450,56.6394,74.2854,-5.7542,-0.1353,0.2935,14.0723,1.3494,14.1318,1.0919,0.0926,1.8107,79.9193,-51.1103,80.1509
47.500,54.2896,54.3253,-5.7597,-0.1356,0.2935,10.3413,-0.6693,10.3620,1.0919,0.0926,1.8107,66.2746,-7.2040,66.3071
47.550,54.4711,57.3515,-5.7652,-0.1359,0.2935,11.2260,0.5870,11.2406,1.0919,0.0926,1.8107,85.4071,47.0170,85.4240
47.600,53.7782,66.0052,-5.7704,-0.1361,0.2935,11.8127,-0.1408,11.8135,1.0919,0.0926,1.8107,55.4114,-28.3325,57.1240
47.650,51.0478,61.9311,-5.7758,-0.1364,0.2935,11.9817,-1.9830,12.1354,1.0919,0.0926,1.8107,58.6401,12.8416,58.8830
47.700,67.0388,60.4101,-5.7812,-0.1367,0.2935,10.5405,0.1004,10.5409,1.0919,0.0926,1.8107,69.6421,-7.1422,69.6623
47.750,58.6558,70.2297,-5.7864,-0.1370,0.2934,12.0004,0.6264,12.0158,1.0919,0.0926,1.8107,81.7872,-58.3509,82.0006
47.800,50.0997,71.2150,-5.7916,-0.1373,0.2934,14.1340,-1.7183,14.2299,1.0919,0.0925,1.8107,63.8476,37.9627,65.3671
47.850,58.6278,59.3796,-5.7969,-0.1376,0.2934,11.0804,-1.3331,11.1564,1.0919,0.0925,1.8107,79.1771,-45.9360,79.3775
47.900,72.2769,56.8642,-5.8024,-0.1379,0.2934,11.5400,-1.2122,11.6001,1.0919,0.0925,1.8108,54.4246,31.0183,56.6917
47.950,73.3513,49.9760,-5.8080,-0.1382,0.2934,9.9953,-0.1820,9.9969,1.0919,0.0925,1.8108,75.8218,-17.2926,75.8637
48.000,67.6734,58.3053,-5.8133,-0.1384,0.2934,11.0926,-0.9925,11.1347,1.0919,0.0925,1.8109,81.5668,-13.1135,81.5717
48.050,79.3162,37.2004,-5.8189,-0.1387,0.2933,7.0089,-0.4495,7.0230,1.0919,0.0925,1.8109,88.7266,-83.3829,88.7494
48.100,54.9907,55.8595,-5.8244,-0.1390,0.2933,10.7656,-0.3650,10.7714,1.0919,0.0925,1.8110,92.5817,-99.1804,92.4868
48.150,59.1040,46.7960,-5.8298,-0.1393,0.2933,9.7718,0.2799,9.7756,1.0919,0.0925,1.8110,50.5082,47.4711,58.4907
48.200,59.3223,58.8224,-5.8352,-0.1397,0.2933,11.0672,-0.2280,11.0694,1.0919,0.0925,1.8111,100.2905,114.8069,99.5918
48.250,60.4564,71.4458,-5.8403,-0.1400,0.2934,12.5830,-2.2751,12.7743,1.0919,0.0925,1.8111,59.1618,-51.8139,64.5669
48.300,62.4233,54.7539,-5.8457,-0.1404,0.2934,9.4850,-0.3281,9.4904,1.0919,0.0925,1.8112,90.3405,90.7018,90.3063
48.350,62.0858,57.9725,-5.8512,-0.1409,0.2934,10.9067,-0.3648,10.9125,1.0919,0.0925,1.8112,75.7154,50.6596,76.3337
48.400,47.5848,61.7885,-5.8565,-0.1414,0.2934,11.1268,-0.9681,11.1667,1.0919,0.0925,1.8113,68.4737,-45.3383,69.8802
48.450,55.6224,82.0498,-5.8615,-0.1419,0.2934,14.2282,-0.6248,14.2408,1.0919,0.0925,1.8113,71.8780,20.6897,72.0060
48.500,45.8549,49.6706,-5.8670,-0.1423,0.2933,9.9035,-0.6980,9.9271,1.0919,0.0925,1.8114,85.7672,4.5956,85.7673
48.550,58.6014,51.8897,-5.8725,-0.1429,0.2933,9.6670,-0.1424,9.6680,1.0919,0.0926,1.8114,64.6450,22.1187,65.0465
48.600,68.2800,55.4939,-5.8780,-0.1433,0.2933,10.0047,0.6792,10.0268,1.0919,0.0926,1.8115,43.9794,-21.4304,46.1718
48.650,63.5990,54.4256,-5.8834,-0.1438,0.2933,9.9647,-1.1893,10.0327,1.0919,0.0926,1.8115,102.7914,118.5715,101.8353
48.700,59.0330,67.0324,-5.8887,-0.1442,0.2933,11.0987,-1.4800,11.1921,1.0919,0.0926,1.8116,58.6225,-25.8781,59.6806
48.750,52.4318,62.1755,-5.8941,-0.1445,0.2933,11.7776,1.2147,11.8367,1.0919,0.0926,1.8116,59.5971,25.7075,60.5480
48.800,67.7125,54.4267,-5.8996,-0.1448,0.2933,11.7422,-0.0720,11.7424,1.0919,0.0926,1.8117,90.1510,91.3038,90.1500
48.850,59.9413,64.6324,-5.9050,-0.1452,0.2933,12.6288,-0.9829,12.6646,1.0919,0.0926,1.8117,60.1750,-50.2594,64.7344
48.900,74.1554,47.0442,-5.9106,-0.1455,0.2934,8.5048,-0.0261,8.5049,1.0919,0.0926,1.8117,48.8973,23.9731,50.8759
48.950,48.3886,54.0786,-5.9162,-0.1459,0.2934,9.7000,-0.1053,9.7005,1.0919,0.0925,1.8118,79.0079,-5.6846,79.0099
49.000,59.5449,71.4040,-5.9214,-0.1463,0.2933,13.2289,-1.5731,13.3156,1.0919,0.0925,1.8118,52.2629,18.4160,53.1507
49.050,60.5604,53.8363,-5.9268,-0.1467,0.2933,10.5523,-1.4499,10.6471,1.0919,0.0925,1.8119,76.5523,12.8851,76.5717
49.100,67.4683,58.7392,-5.9323,-0.1470,0.2933,10.3879,-1.3527,10.4718,1.0919,0.0925,1.8120,76.1810,9.3273,76.1918
49.150,71.0476,65.0920,-5.9376,-0.1475,0.2933,12.8861,-1.8867,13.0145,1.0919,0.0925,1.8121,72.6437,33.5148,72.9830
49.200,55.9303,60.4171,-5.9430,-0.1479,0.2933,10.5433,-0.4348,10.5519,1.0919,0.0925,1.8121,73.7222,28.0424,73.9055
49.250,50.8409,54.3171,-5.9485,-0.1483,0.2933,9.0544,-0.9418,9.1016,1.0919,0.0926,1.8122,79.6199,46.1724,79.8000
49.300,60.2212,70.6422,-5.9539,-0.1486,0.2933,12.9961,1.3471,13.0611,1.0919,0.0926,1.8122,68.4472,-49.5356,70.2815
49.350,68.8302,52.9796,-5.9594,-0.1489,0.2933,10.5784,-1.6360,10.6986,1.0919,0.0926,1.8123,80.0576,47.7728,80.2345
49.400,71.9308,66.0040,-5.9648,-0.1492,0.2933,13.0919,-1.2631,13.1486,1.0919,0.0926,1.8123,64.2112,40.5847,65.9418
49.450,61.6241,63.5791,-5.9701,-0.1494,0.2932,12.2450,-1.4525,12.3257,1.0919,0.0926,1.8124,74.2172,40.3216,74.6318
49.500,51.0667,56.1205,-5.9756,-0.1495,0.2932,11.9893,-0.9510,12.0248,1.0919,0.0926,1.8124,74.3877,-40.1790,74.7854
49.550,54.7305,49.3246,-5.9812,-0.1497,0.2932,9.7102,-2.2365,9.9549,1.0919,0.0925,1.8124,70.8299,49.4192,72.1448
49.600,53.1009,66.3399,-5.9865,-0.1499,0.2932,12.0143,-0.0234,12.0143,1.0919,0.0925,1.8125,65.2018,48.9635,67.7999
49.650,61.8374,49.6617,-5.9921,-0.1501,0.2932,11.1854,-1.5746,11.2902,1.0919,0.0925,1.8126,86.4850,-75.1167,86.5751
49.700,71.0378,73.3720,-5.9974,-0.1504,0.2933,13.9335,-1.2049,13.9815,1.0919,0.0925,1.8127,94.9154,102.8208,94.5995
49.750,69.9295,65.7562,-6.0028,-0.1506,0.2932,14.7293,-2.0894,14.8642,1.0919,0.0925,1.8127,36.8562,-8.3490,37.3746
49.800,54.1641,79.5704,-6.0079,-0.1508,0.2932,13.2374,-0.9521,13.2692,1.0919,0.0926,1.8128,97.7092,122.9126,97.5478
49.850,65.7580,55.8689,-6.0134,-0.1510,0.2932,10.4154,-0.9097,10.4533,1.0919,0.0926,1.8128,48.9577,2.4300,48.9771
49.900,58.8337,39.4247,-6.0193,-0.1513,0.2932,8.9762,-0.7054,9.0030,1.0919,0.0926,1.8128,69.5418,43.5209,70.6264
49.950,67.1592,54.1044,-6.0248,-0.1517,0.2932,10.7734,-0.4013,10.7805,1.0919,0.0926,1.8129,81.0541,22.9432,81.0736
50.000,37.6711,51.7566,-6.0303,-0.1520,0.2932,11.0579,-1.0301,11.1034,1.0919,0.0926,1.8129,78.8648,60.1899,79.4550
50.050,75.4393,55.1461,-6.0358,-0.1523,0.2932,10.4254,-0.2879,10.4292,1.0919,0.0926,1.8129,69.6981,-9.9401,69.7372
50.100,72.6026,75.5694,-6.0411,-0.1527,0.2932,13.4952,-1.6460,13.5881,1.0919,0.0926,1.8130,57.2433,-5.9526,57.3018
50.150,57.2587,51.0622,-6.0466,-0.1531,0.2932,7.6207,-0.3694,7.6294,1.0919,0.0926,1.8130,63.1206,-31.5350,64.1728
50.200,70.0622,70.4680,-6.0520,-0.1535,0.2932,11.8814,-0.1032,11.8818,1.0919,0.0926,1.8130,74.0438,51.0630,74.9151
50.250,60.9806,66.3183,-6.0574,-0.1538,0.2932,12.0797,0.2719,12.0826,1.0919,0.0926,1.8131,65.9108,36.7302,67.0175
50.300,69.5472,50.1749,-6.0630,-0.1542,0.2932,8.4147,-0.5944,8.4351,1.0919,0.0926,1.8131,76.1833,-53.4995,76.8634
50.350,65.5867,55.6209,-6.0686,-0.1545,0.2932,10.0995,-1.5959,10.2197,1.0919,0.0926,1.8131,78.4784,6.1112,78.4811
50.400,53.9509,61.1867,-6.0741,-0.1548,0.2932,11.5438,-0.6597,11.5617,1.0919,0.0926,1.8131,72.7527,1.8088,72.7535
50.450,47.8375,66.5902,-6.0795,-0.1550,0.2932,12.2162,-1.1244,12.2648,1.0919,0.0926,1.8131,79.9785,13.1316,79.9868
50.500,61.8824,48.7201,-6.0852,-0.1552,0.2932,9.4465,-0.2818,9.4505,1.0919,0.0926,1.8131,78.9024,-41.5606,79.0625
50.550,70.6180,75.8660,-6.0905,-0.1556,0.2932,14.2359,0.3544,14.2399,1.0919,0.0926,1.8131,82.3065,60.6460,82.5168
50.600,58.2076,62.6640,-6.0959,-0.1559,0.2932,12.0771,0.1822,12.0784,1.0919,0.0926,1.8131,66.1913,-26.0507,66.6687
50.650,65.1427,55.4337,-6.1014,-0.1563,0.2931,10.8282,-1.8399,10.9762,1.0919,0.0926,1.8131,68.9552,-15.7066,69.0667
50.700,50.2166,58.6308,-6.1070,-0.1567,0.2931,10.2392,0.3922,10.2464,1.0919,0.0926,1.8131,59.8300,-21.4344,60.4580
50.750,56.6158,62.6354,-6.1124,-0.1571,0.2931,11.9247,-1.8428,12.0583,1.0919,0.0926,1.8131,91.2907,-94.9006,91.2484
50.800,55.5271,71.2884,-6.1177,-0.1574,0.2931,12.6989,0.5432,12.7098,1.0919,0.0926,1.8131,80.2931,-60.9220,80.7145
50.850,58.8383,60.2554,-6.1232,-0.1577,0.2931,11.6923,-1.2539,11.7557,1.0919,0.0926,1.8131,63.8104,-10.2103,63.8990
50.900,65.0145,38.5211,-6.1289,-0.1581,0.2931,6.5661,-0.5660,6.5900,1.0919,0.0926,1.8131,79.7250,49.4491,79.9435
50.950,65.6863,63.2502,-6.1344,-0.1584,0.2931,12.6367,-0.3172,12.6405,1.0919,0.0926,1.8131,72.8625,48.6883,73.7767
51.000,57.7707,48.5289,-6.1399,-0.1587,0.2930,8.9751,-0.5737,8.9929,1.0919,0.0925,1.8130,45.4815,-7.2256,45.7024
51.050,56.7430,61.2574,-6.1454,-0.1590,0.2930,10.7059,-0.8176,10.7357,1.0919,0.0925,1.8131,74.0854,-3.6514,74.0879
51.100,68.8401,74.7528,-6.1506,-0.1592,0.2930,13.0538,-0.9894,13.0887,1.0919,0.0925,1.8131,71.2093,-54.2516,72.9013
51.150,61.8852,60.7544,-6.1561,-0.1593,0.2931,10.1361,-1.0498,10.1881,1.0919,0.0925,1.8131,38.1388,4.4878,38.2772
51.200,64.5340,52.8440,-6.1618,-0.1596,0.2931,10.7358,-1.8607,10.8885,1.0919,0.0925,1.8131,95.1784,-109.4148,95.0161
51.250,59.0539,55.8585,-6.1674,-0.1599,0.2931,11.6430,-1.4263,11.7253,1.0919,0.0925,1.8131,71.9940,-16.6700,72.0733
51.300,46.5390,58.8320,-6.1729,-0.1603,0.2931,11.6197,-0.9171,11.6539,1.0919,0.0925,1.8131,54.4766,-28.0851,56.2912
51.350,63.1987,43.4733,-6.1785,-0.1607,0.2931,7.5922,-0.9028,7.6444,1.0919,0.0925,1.8130,83.2209,75.3234,83.8220
51.400,58.0764,62.5998,-6.1840,-0.1611,0.2931,10.9576,-1.5129,11.0566,1.0919,0.0925,1.8130,65.4802,-35.6341,66.5606
51.450,60.9558,64.2077,-6.1894,-0.1614,0.2932,10.8988,0.2929,10.9025,1.0919,0.0925,1.8130,73.5304,64.8321,75.9514
51.500,73.5866,62.8903,-6.1948,-0.1617,0.2932,11.2782,-1.3972,11.3601,1.0919,0.0925,1.8130,55.8606,-32.9560,58.1711
51.550,67.2892,45.8057,-6.2006,-0.1621,0.2932,9.3873,-0.1731,9.3888,1.0919,0.0926,1.8129,58.5907,-39.9236,61.4649
51.600,41.3420,57.3294,-6.2062,-0.1625,0.2932,12.7878,-0.1600,12.7887,1.0919,0.0926,1.8129,32.0425,19.9859,35.9006
51.650,74.0025,48.5799,-6.2118,-0.1628,0.2932,9.2479,-0.8447,9.2850,1.0919,0.0926,1.8129,45.7766,-31.6963,50.1656
51.700,60.5893,64.7133,-6.2172,-0.1632,0.2932,10.5448,-0.5730,10.5596,1.0919,0.0926,1.8129,80.7815,78.9459,82.8842
51.750,70.4276,78.2430,-6.2224,-0.1635,0.2932,12.5459,-2.3174,12.7450,1.0919,0.0926,1.8128,75.1256,-42.8223,75.5384
51.800,41.2059,70.7741,-6.2279,-0.1637,0.2932,13.1011,-0.9547,13.1334,1.0919,0.0926,1.8128,55.7120,36.1387,58.6014
51.850,57.6188,54.7085,-6.2335,-0.1639,0.2932,9.2586,-0.8143,9.2931,1.0919,0.0926,1.8128,46.4440,-15.9576,47.4631
51.900,67.0826,57.7476,-6.2391,-0.1642,0.2932,10.2883,-1.7955,10.4373,1.0919,0.0926,1.8127,83.4510,-55.8894,83.5423
51.950,53.8040,49.3567,-6.2448,-0.1645,0.2931,8.5704,-0.2961,8.5753,1.0919,0.0926,1.8127,77.3355,44.9335,77.6327
52.000,74.3249,56.8165,-6.2504,-0.1649,0.2931,11.6505,-2.0647,11.8223,1.0919,0.0926,1.8127,87.6318,83.3335,87.7673
52.050,47.5194,79.1420,-6.2555,-0.1652,0.2931,12.7268,-0.1526,12.7276,1.0919,0.0926,1.8126,83.9739,-43.0343,84.0028
52.100,64.7363,59.8619,-6.2610,-0.1655,0.2931,11.7294,-0.9592,11.7664,1.0919,0.0926,1.8126,77.9660,64.3530,78.9748
52.150,72.5596,59.4705,-6.2665,-0.1658,0.2931,11.4178,0.0388,11.4178,1.0919,0.0926,1.8125,75.4782,-33.4668,75.6779
52.200,49.4825,59.0777,-6.2720,-0.1661,0.2931,10.7223,-2.2620,10.9476,1.0919,0.0926,1.8125,52.7702,15.9255,53.4022
52.250,68.3230,55.3191,-6.2777,-0.1664,0.2931,11.0474,-1.5296,11.1477,1.0919,0.0926,1.8125,94.3280,156.6988,94.3258
52.300,74.2108,65.4834,-6.2831,-0.1667,0.2931,13.3192,-1.4067,13.3881,1.0919,0.0926,1.8124,89.2978,86.7020,89.3131
52.350,53.7493,44.8674,-6.2889,-0.1670,0.2932,7.8266,0.1363,7.8277,1.0919,0.0926,1.8124,69.5188,42.5915,70.5434
52.400,45.5112,74.9803,-6.2943,-0.1674,0.2932,14.9456,0.1904,14.9467,1.0919,0.0926,1.8123,91.9917,-111.5531,91.9841
52.450,73.0393,60.6282,-6.2997,-0.1677,0.2932,11.1505,-1.0721,11.1993,1.0919,0.0926,1.8123,55.2832,13.9524,55.6738
52.500,57.9624,39.1901,-6.3056,-0.1681,0.2932,9.0775,-1.2546,9.1609,1.0919,0.0926,1.8122,77.8489,61.6011,78.6880
52.550,73.5744,76.8255,-6.3109,-0.1684,0.2932,14.4201,-0.6357,14.4330,1.0919,0.0926,1.8122,52.0423,-19.1850,53.0255
52.600,59.9686,58.5254,-6.3163,-0.1686,0.2932,8.8885,-0.2006,8.8907,1.0919,0.0926,1.8122,62.2420,-7.0444,62.2918
52.650,62.5426,43.7848,-6.3222,-0.1689,0.2932,7.6869,-1.4673,7.8224,1.0919,0.0926,1.8121,74.9174,56.5236,75.9871
52.700,65.3162,70.4368,-6.3276,-0.1692,0.2933,13.1242,-0.0053,13.1242,1.0919,0.0926,1.8121,71.5829,38.0438,72.1397
52.750,49.0685,59.6579,-6.3331,-0.1694,0.2933,11.8442,0.2172,11.8461,1.0919,0.0926,1.8120,54.2681,-33.0679,56.9162
52.800,64.8133,55.9368,-6.3387,-0.1696,0.2933,10.2118,0.6212,10.2299,1.0919,0.0926,1.8120,93.6245,94.9026,92.9170
52.850,59.3339,64.0677,-6.3441,-0.1698,0.2933,11.3423,-0.3797,11.3483,1.0919,0.0926,1.8120,52.1321,-17.3137,52.9218
52.900,45.7425,63.4667,-6.3495,-0.1698,0.2933,11.4753,-0.3583,11.4806,1.0919,0.0926,1.8119,69.0770,58.5381,72.0355
52.950,61.5593,59.3706,-6.3550,-0.1699,0.2932,11.6458,-1.5597,11.7442,1.0919,0.0926,1.8119,61.1915,-46.5792,64.5695
53.000,75.9472,64.8014,-6.3605,-0.1700,0.2933,11.7202,-1.3749,11.7962,1.0919,0.0925,1.8118,73.4662,-40.1630,73.9360
53.050,46.2359,70.0528,-6.3659,-0.1702,0.2933,12.7222,-0.6073,12.7358,1.0919,0.0925,1.8118,60.4801,40.4358,62.9797
53.100,71.6725,60.4354,-6.3714,-0.1705,0.2933,11.7063,0.2819,11.7096,1.0919,0.0925,1.8117,107.4416,-129.0727,106.3309
53.150,70.9102,61.4706,-6.3769,-0.1707,0.2933,10.7840,-0.4794,10.7942,1.0919,0.0925,1.8117,46.7400,22.9751,48.8452
53.200,67.0177,51.7743,-6.3825,-0.1709,0.2933,10.4031,-1.0847,10.4570,1.0919,0.0925,1.8117,73.4086,-11.5878,73.4378
53.250,54.3799,49.0264,-6.3882,-0.1712,0.2933,11.5468,-0.2943,11.5503,1.0919,0.0925,1.8118,97.1563,-136.6758,97.1071
53.300,75.2868,62.4668,-6.3936,-0.1715,0.2933,12.1443,-1.1683,12.1970,1.0919,0.0925,1.8117,93.4314,122.4545,93.4163
53.350,46.4202,61.1118,-6.3990,-0.1718,0.2933,11.7285,-1.2002,11.7864,1.0919,0.0925,1.8117,53.7380,-28.0059,55.6518
53.400,60.1760,66.5481,-6.4045,-0.1721,0.2933,15.0310,-2.0869,15.1624,1.0919,0.0926,1.8117,47.6824,-0.0494,47.6824
53.450,75.9631,61.8307,-6.4098,-0.1723,0.2933,10.8788,-0.6503,10.8973,1.0919,0.0926,1.8116,50.2485,2.8728,50.2730
53.500,68.5374,61.1907,-6.4154,-0.1725,0.2933,11.4426,-1.1354,11.4959,1.0919,0.0926,1.8116,78.3344,-15.8908,78.3539
53.550,50.7273,55.9274,-6.4210,-0.1727,0.2933,12.0900,0.1305,12.0906,1.0919,0.0926,1.8115,89.9982,-89.9951,89.9983
53.600,62.9532,64.2262,-6.4263,-0.1730,0.2933,9.6291,-0.5885,9.6464,1.0919,0.0926,1.8115,68.0936,-1.5220,68.0948
53.650,73.2851,59.3415,-6.4319,-0.1732,0.2933,10.0539,-0.9810,10.0998,1.0919,0.0926,1.8115,89.4203,81.6498,89.4217
